ID,Usuario,Texto,Fecha,Num.Retweets,Num.Favoritos,Mentions,Hashtags,URLs
1243216855139061761,deividlerolero,-Levantan la #Cuarentena -Toda #CostaRica a celebrar a la Fuente de la Hispanidad ---- -Toda #CostaRica se enferma de #coronavirus,Thu Mar 26 16:42:50 +0000 2020,0,2,,#Cuarentena #CostaRica #CostaRica #coronavirus,
1243211685323780098,happiness9163,#BeKind #StayHome #coronavirus #ThursdayMotivation #UnidosLoHacemos #SanAntonioTX #Texas #Twitter #ThursdayThoughts #PuraVida #CostaRica #PlayaGuiones #,Thu Mar 26 16:22:18 +0000 2020,1,2,,#BeKind #StayHome #coronavirus #ThursdayMotivation #UnidosLoHacemos #SanAntonioTX #Texas #Twitter #ThursdayThoughts #PuraVida #CostaRica #PlayaGuiones,
1243210245272408064,AlvaroZamoraC,Ese montaje de los Avengers ENDGAME me tiene a moco tendido. #quedateencasa #coronavirus #costarica,Thu Mar 26 16:16:34 +0000 2020,0,2,,#quedateencasa #coronavirus #costarica,
1243209825724575746,RutaDeLuz,#RecesoAlCoronavirus/ #España #Belice #México #PuertoRico #Guatemala #CostaRica #Honduras #Panamá #Ecuador #Perú #Chile #Argentina #Bolivia #Nicaragua #Uruguay #Paraguay #Colombia #Dominicana #Brasil #ElSalvador #QuedateEnCasa #Es #Mx #Canadá #EstadosUnidos #Italia #Coronavirus ,Thu Mar 26 16:14:54 +0000 2020,10,8,,#RecesoAlCoronavirus #Espa #Belice #M #PuertoRico #Guatemala #CostaRica #Honduras #Panam #Ecuador #Per #Chile #Argentina #Bolivia #Nicaragua #Uruguay #Paraguay #Colombia #Dominicana #Brasil #ElSalvador #QuedateEnCasa #Es #Mx #Canad #EstadosUnidos #Italia #Coronavirus,
1243206396167901186,GuevaraYulissa,"Cuando vaya al super, Ud que puede, recuerde estas marcas. Gracias @sardimarcr #coronavirus #CostaRica ",Thu Mar 26 16:01:17 +0000 2020,0,0,@sardimarcr,#coronavirus #CostaRica,https://twitter.com/delfinomachin/status/1242866408154968065
1243203515952103424,hidrobagcr,"Lávate las manos, cuida de ti y tu familia. . . . #CostaRica #PuraVida #26marzo #coronavirus #COVID2019 #BuenJueves #hidrobag #empresa #Mundo #LavaTusManos",Thu Mar 26 15:49:50 +0000 2020,0,3,,#CostaRica #PuraVida #26marzo #coronavirus #COVID2019 #BuenJueves #hidrobag #empresa #Mundo #LavaTusManos #LavaTusManos,
1243203085222240258,COVIDINFO4,COSTA RICA 𝗡𝗘𝗪: - Cases: 0 - Deaths: 0 #CostaRica #COVID19 #CORONAVIRUS #CORONACRISIS #StayAtHome,Thu Mar 26 15:48:07 +0000 2020,0,0,,#CostaRica #COVID19 #CORONAVIRUS #CORONACRISIS #StayAtHome,
1243202144607653888,rajuelcr,Costa Rica vs COVID-19! #cuarentena #COVID19 #CostaRica #MeQuedoEnCasa #coronavirus #COVIDー19 #MARVEL #AvengersEndgame #AplanemosLaCurva,Thu Mar 26 15:44:23 +0000 2020,0,1,,#cuarentena #COVID19 #CostaRica #MeQuedoEnCasa #coronavirus #COVID #MARVEL #AvengersEndgame #AplanemosLaCurva,
1243200229769445377,RutaDeLuz,#RecesoAlCoronavirus/ http://budistas.blogspot.com/2008/06/vida-zensin-necesidad-de-ser-monjes.html?fbclid=IwAR2eBkLXjG0tt_uImlOhoOjxR-lGWyoSN0SAg_rcRTNPxA8eyiLPttnuMAo #España #Belice #México #PuertoRico #Guatemala #CostaRica #Honduras #Panamá #Ecuador #Perú #Chile #Argentina #Bolivia #Nicaragua #Uruguay #Paraguay #Colombia #Dominicana #Brasil #ElSalvador #QuedateEnCasa #Es #Mx #Canadá #Coronavirus,Thu Mar 26 15:36:46 +0000 2020,0,0,,#RecesoAlCoronavirus #Espa #Belice #M #PuertoRico #Guatemala #CostaRica #Honduras #Panam #Ecuador #Per #Chile #Argentina #Bolivia #Nicaragua #Uruguay #Paraguay #Colombia #Dominicana #Brasil #ElSalvador #QuedateEnCasa #Es #Mx #Canad #Coronavirus,http://budistas.blogspot.com/2008/06/vida-zensin-necesidad-de-ser-monjes.html?fbclid=IwAR2eBkLXjG0tt_uImlOhoOjxR-lGWyoSN0SAg_rcRTNPxA8eyiLPttnuMAo
1243190287171756036,mariamalia2010,Quiere ser generoso con el projimo? QUEDESE EN CASA!! Ayudemos desde casa! Orar y silenciarnos es necesario en este momento. #coronavirus #CostaRica #QuedateEnCasa,Thu Mar 26 14:57:16 +0000 2020,0,0,,#coronavirus #CostaRica #QuedateEnCasa,
1243180058463830016,100noticiasni,"#Internacionales| El presidente de #CostaRica, Carlos Alvarado, y su ministro de Salud plantearon a la #OMS crear un repositorio del conocimiento existente sobre el #coronavirus ",Thu Mar 26 14:16:37 +0000 2020,3,20,,#Internacionales #CostaRica #OMS #coronavirus,https://100noticias.com.ni/internacionales/99624-costa-rica-oms-coronavirus/
1243178762935599106,mariamalia2010,"TED EX Bill Gates Covid-19 watch, listen! https://www.youtube.com/watch?v=Xe8fIjxicoo #coronavirus #CostaRica #CoronavirusOubreak",Thu Mar 26 14:11:28 +0000 2020,1,0,,#coronavirus #CostaRica #CoronavirusOubreak,"https://www.youtube.com/watch?v=Xe8fIjxicoo,https://twitter.com/mariamalia2010/status/1242806883968319488"
1243175680717869056,aldemarsuarez,#Repost @webdelgatonegro (@get_repost) ・・・ Importante lección para estos momentos!!! #quedateencasa #cuarentena #coronavirus #covid19 #yomequedoencasa #venezuela #argentina #chile #panama #costarica #españa #mexico #memes #humor #chistes #witchesmemes #wicca #pagan #brujo #w…,Thu Mar 26 13:59:14 +0000 2020,0,2,@webdelgatonegro @get_repost,#Repost #quedateencasa #cuarentena #coronavirus #covid19 #yomequedoencasa #venezuela #argentina #chile #panama #costarica #espa #mexico #memes #humor #chistes #witchesmemes #wicca #pagan #brujo #w,
1243169823586205696,EPinternacional,El Ejército de #Nicaragua cierra los pasos ilegales en la frontera con #CostaRica por el #coronavirus ,Thu Mar 26 13:35:57 +0000 2020,2,3,,#Nicaragua #CostaRica #coronavirus,https://www.europapress.es/internacional/noticia-ejercito-nicaragua-cierra-pasos-ilegales-frontera-costa-rica-20200326142354.html
1243161286046859265,ExpatExchange,Will expats in Costa Rica lose their residency if they leave the country? A Shocking Statement from the country's Ministry for Public Security has expats talking: https://bit.ly/2ya9XWr @usembassysjo @usambassadorcr #expat #costarica #coronavirus #michaelsoto,Thu Mar 26 13:02:02 +0000 2020,1,0,@usembassysjo @usambassadorcr,#expat #costarica #coronavirus #michaelsoto,https://bit.ly/2ya9XWr
1243155877147877381,GreenlifeRica,#costaricagreenlife #costarica #environment #ecosystem #nature #savenature #habitat #biodiversity #wildlife #savewildlife #wildnature #conservation #climatechange #desertification #habitatdestruction #habitatloss #globalwarming #wildlifeloss #covid19 #coronavirus #sarscov2,Thu Mar 26 12:40:32 +0000 2020,0,0,,#costaricagreenlife #costarica #environment #ecosystem #nature #savenature #habitat #biodiversity #wildlife #savewildlife #wildnature #conservation #climatechange #desertification #habitatdestruction #habitatloss #globalwarming #wildlifeloss #covid19 #coronavirus #sarscov2,
1243146406464020480,Amilcaratb,Información Actualizada 26/03/2020 12:00h #coronavirus #casos #Latinoamerica #COVID19 #Brasil #Ecuador #Chile #Perú #México #Panamá #Colombia #Argentina #Dominicana #Uruguay #CostaRica #Venezuela #Cuba #Bolivia #Honduras #Paraguay #Guatemala #ElSalvador,Thu Mar 26 12:02:54 +0000 2020,4,2,,#coronavirus #casos #Latinoamerica #COVID19 #Brasil #Ecuador #Chile #Per #M #Panam #Colombia #Argentina #Dominicana #Uruguay #CostaRica #Venezuela #Cuba #Bolivia #Honduras #Paraguay #Guatemala #ElSalvador,
1243143696364822529,webdelgatonegro,Importante lección para estos momentos!!! #quedateencasa #cuarentena #coronavirus #covid19 #yomequedoencasa #venezuela #argentina #chile #panama #costarica #españa #mexico #memes #humor #chistes #witchesmemes #wicca #pagan #brujo #witch #wiccan #wiccans … https://ift.tt/2UjBkWz,Thu Mar 26 11:52:08 +0000 2020,0,2,,#quedateencasa #cuarentena #coronavirus #covid19 #yomequedoencasa #venezuela #argentina #chile #panama #costarica #espa #mexico #memes #humor #chistes #witchesmemes #wicca #pagan #brujo #witch #wiccan #wiccans,https://ift.tt/2UjBkWz
1243126946957078531,FdoQuijano,#Coronavirus | #CostaRica | ,Thu Mar 26 10:45:34 +0000 2020,0,1,,#Coronavirus #CostaRica,https://analisisurbano.org/ordenan-cierre-de-playas-y-templos-religiosos-en-costa-rica-por-coronavirus/69197/
1243069371964145664,OmarZaracho,https://youtu.be/kDXQOq__sAQ #Panama #QuedateEnCasa #QuedateEnLaCasa #quedateentucasa #COVID19 #coronavirus #COVID2019 #DiosTeAma #COVIDー19 #Argentina #Chile #Bolivia #Venezuela #Ecuador #Guatemala #Colombia #Peru #MexicoSeQuedaEnCasa #Floridacoronavirus #España #Paraguay #CostaRica,Thu Mar 26 06:56:48 +0000 2020,1,0,,#Panama #QuedateEnCasa #QuedateEnLaCasa #quedateentucasa #COVID19 #coronavirus #COVID2019 #DiosTeAma #COVID #Argentina #Chile #Bolivia #Venezuela #Ecuador #Guatemala #Colombia #Peru #MexicoSeQuedaEnCasa #Floridacoronavirus #Espa #Paraguay #CostaRica,https://youtu.be/kDXQOq__sAQ
1243060707182227456,__Ponderosa__," Sólo se necesitan 8 de cada 10 personas para aplanar la curva..., pero si son 7, no hacemos nada. @msaludcr @CCSSdeCostaRica @CarlosAlvQ #coronavirus #CostaRica #COVIDー19 QUÉDATE EN CASA!",Thu Mar 26 06:22:22 +0000 2020,0,1,@msaludcr @CCSSdeCostaRica @CarlosAlvQ,#coronavirus #CostaRica #COVID,https://twitter.com/RaquelBlascoR/status/1242909510391529472
1243059891939553280,CurlyandClever,If I don’t come out of all this shit with a very weird scar I’ll be disappointed #coronavirus #CostaRica #COVID19,Thu Mar 26 06:19:07 +0000 2020,0,3,,#coronavirus #CostaRica #COVID19,
1243034645765279744,richdeman,#CostaRica supera los 200 casos positivos de #COVID19 #coronavirus ,Thu Mar 26 04:38:48 +0000 2020,0,0,,#CostaRica #COVID19 #coronavirus,https://ncrnoticias.com/nacionales/costa-rica-supera-los-200-casos-positivos-de-covid-19/
1243025474110001152,OttoCR,"Bravo @UniversidadCR!!! Aplicando el ingenio, la tecnología y la solidaridad!!! #Noticias #CostaRica #COVID19 #Coronavirus ",Thu Mar 26 04:02:21 +0000 2020,0,1,@UniversidadCR,#Noticias #CostaRica #COVID19 #Coronavirus,https://twitter.com/CarlosAlvQ/status/1243015259457310721
1243024882629259265,KVUE,"Austin Meador, 30, said he tested positive for #coronavirus last week after traveling to #CostaRica. #COVID19 #Austin #ATX",Thu Mar 26 04:00:00 +0000 2020,3,2,,#coronavirus #CostaRica #COVID19 #Austin #ATX,https://www.kvue.com/article/news/health/coronavirus/coronavirus-austin-patient-young-people/269-62f48cb9-8220-48fa-86ff-484c7e138155
1243021685177176066,IPMasticard,Cómo sienten la conciencia los Accionistas de #FIFCO en #CostaRica y la Emilia Navas @FiscaliaCR cada vez que se toman una #pepsi ó al comer un #tacobell ? les remorderá el alma por haber usurpado y violentado los #DDHH de #MastiCard™ @FIFCOCR #COVID19 #coronavirus 0003,Thu Mar 26 03:47:18 +0000 2020,0,1,@FiscaliaCR @FIFCOCR,#FIFCO #CostaRica #pepsi #tacobell #DDHH #MastiCard #COVID19 #coronavirus,
1243020713784721408,IPMasticard,@FIFCOCR @pepsi por aquí esperando la debida compensación por los años que USURPARON la Marca® #MastiCard™ #IP en las sodas @tacobell en #CostaRica #FIFCO #COVID19 #pepsi #tacobell #Coronavirus @SecPompeo #EEUU #OMPI @FiscaliaCR @asambleacr @presidenciacr 000059,Thu Mar 26 03:43:27 +0000 2020,0,0,@FIFCOCR @pepsi @tacobell @SecPompeo @FiscaliaCR @asambleacr @presidenciacr,#MastiCard #IP #CostaRica #FIFCO #COVID19 #pepsi #tacobell #Coronavirus #EEUU #OMPI,
1243003295481966592,cebracoaching,Serie El mundo que habito en casa. Foto 3. Sudáfrica siempre será una antes y después de mi vida. Mandela un lugar de liderazgo y compasión en mi alma. Me declaro eterna CEBRA. #CostaRica #bienestar #fotografia #Coronavirus #mindfulness #Cuarentena,Thu Mar 26 02:34:14 +0000 2020,0,0,,#CostaRica #bienestar #fotografia #Coronavirus #mindfulness #Cuarentena,
1243002139837968384,cebracoaching,Serie El mundo que habito en casa. Foto 3. Sudáfrica siempre será una antes y después de mi vida. Mandela un lugar de liderazgo y compasión en mi alma. #CostaRica #bienestar #fotografia #Coronavirus #mindfulness… https://www.instagram.com/p/B-LhymwnyaW/?igshid=12av9mx3ku2ab,Thu Mar 26 02:29:38 +0000 2020,0,0,,#CostaRica #bienestar #fotografia #Coronavirus #mindfulness,https://www.instagram.com/p/B-LhymwnyaW/?igshid=12av9mx3ku2ab
1242997934804828163,GonzalezBready,"ÚLTIMA HORA: #CostaRica informa 24 nuevos casos de #coronavirus, elevando el total a 201 casos. ",Thu Mar 26 02:12:56 +0000 2020,0,0,,#CostaRica #coronavirus,
1242993014836002818,TraficoNi,"(@colectiva_red) #LOÚLTIMO : Presidente de Costa Rica, Carlos Alvarado, indica que hay gente joven en cuidados intensivos tras contraer #coronavirus. #SOSNicaragua #costarica ",Thu Mar 26 01:53:23 +0000 2020,1,0,@colectiva_red,#LO #coronavirus #SOSNicaragua #costarica,https://redcolectiva.com/2020/03/25/presidente-de-costa-rica-indica-que-hay-gente-joven-en-cuidados-intensivos-tras-contraer-coronavirus/
1242992988621541378,colectiva_red,"#LOÚLTIMO: Presidente de Costa Rica, Carlos Alvarado, indica que hay gente joven en cuidados intensivos tras contraer #coronavirus. @TraficoNi #SOSNicaragua #costarica https://redcolectiva.com/2020/03/25/presidente-de-costa-rica-indica-que-hay-gente-joven-en-cuidados-intensivos-tras-contraer-coronavirus/",Thu Mar 26 01:53:16 +0000 2020,4,6,@TraficoNi,#LO #coronavirus #SOSNicaragua #costarica,https://redcolectiva.com/2020/03/25/presidente-de-costa-rica-indica-que-hay-gente-joven-en-cuidados-intensivos-tras-contraer-coronavirus/
1242986687426420738,celap1,Abierto a todos los #periodistas #Panama #CostaRica #Nicaragua #ElSalvador #Honduras #Guatemala #Argentina #Bolivia #Brasil #Chile #Mexico #Colombia #Cuba #Ecuador #Paraguay #Uruguay #Peru #RepublicaDominicana #PuertoRico #Venezuela #COVIDー19 #coronavirus @UNDRR_Americas,Thu Mar 26 01:28:14 +0000 2020,8,13,@UNDRR_Americas,#periodistas #Panama #CostaRica #Nicaragua #ElSalvador #Honduras #Guatemala #Argentina #Bolivia #Brasil #Chile #Mexico #Colombia #Cuba #Ecuador #Paraguay #Uruguay #Peru #RepublicaDominicana #PuertoRico #Venezuela #COVID #coronavirus,
1242983735156449281,PUSCenExterior,#CostaRica #ticos #ticosenelextranjero #coronavirus #salud #COVID19 #QuedateEnTuCasa #lockdown #cuarentena #TicosPorElMundo #,Thu Mar 26 01:16:30 +0000 2020,0,0,,#CostaRica #ticos #ticosenelextranjero #coronavirus #salud #COVID19 #QuedateEnTuCasa #lockdown #cuarentena #TicosPorElMundo,https://twitter.com/Telenoticias7/status/1242956985319993346
1242972840422453248,JaviQuirosV," A quienes dicen ""A MÍ NO..."" #Coronavirus #Covid19 #COSTARICA #QuedateEnCasa",Thu Mar 26 00:33:13 +0000 2020,0,0,,#Coronavirus #Covid19 #COSTARICA #QuedateEnCasa,https://twitter.com/nizmycuba/status/1242796519234945025
1242970818814136327,TraficoNi,(@colectiva_red) #LOÚLTIMO : Este miércoles el Ejército de #Nicaragua confirmó el reforzamiento de la frontera con Costa Rica. #SOSNicaragua #CostaRica #coronavirus ,Thu Mar 26 00:25:11 +0000 2020,0,2,@colectiva_red,#LO #Nicaragua #SOSNicaragua #CostaRica #coronavirus,https://redcolectiva.com/2020/03/25/ejercito-de-nicaragua-confirma-reforzamiento-de-la-frontera-con-costa-rica/
1242970794529107968,colectiva_red,#LOÚLTIMO: Este miércoles el Ejército de #Nicaragua confirmó el reforzamiento de la frontera con Costa Rica. @TraficoNi #SOSNicaragua #CostaRica #coronavirus https://redcolectiva.com/2020/03/25/ejercito-de-nicaragua-confirma-reforzamiento-de-la-frontera-con-costa-rica/,Thu Mar 26 00:25:05 +0000 2020,2,1,@TraficoNi,#LO #Nicaragua #SOSNicaragua #CostaRica #coronavirus,https://redcolectiva.com/2020/03/25/ejercito-de-nicaragua-confirma-reforzamiento-de-la-frontera-con-costa-rica/
1242964356566048770,AriasLawFirmCA,"𝗣𝗥𝗘𝗡𝗦𝗔 ¿Qué conoce usted de la Ley de Alivio Fiscal ante el #COVID19 en #CostaRica? Nuestro equipo de impuesto les explica en que consiste, su aplicación, entre otros detalles en el siguiente enlace: http://ow.ly/yUvY50yVRaZ #ULTIMAHORA #coronavirus #crisismanagement",Wed Mar 25 23:59:30 +0000 2020,0,1,,#COVID19 #CostaRica #ULTIMAHORA #coronavirus #crisismanagement,http://ow.ly/yUvY50yVRaZ
1242958342420664320,ilove_puravida,"Today update with two positive cases in Garabito, and more on the rest of the country. For now, the country has 201 positive cases of #Coronavirus and 1684 negative cases according to the Minister of Health in #CostaRica ",Wed Mar 25 23:35:36 +0000 2020,0,0,,#Coronavirus #CostaRica,https://ilovepuravida.com/2020/03/25/costa-rica-coronavirus-map-update-march-25th/
1242956469563092992,kernmedia,I’m incredibly proud of this inspirational video produced on short notice by our team with @CREEscapes. Watch —&gt; https://youtu.be/NZi-6RZliAU Please share :) #client #travel #CostaRica #coronavirus #vacation We will persevere! #PerseVida!,Wed Mar 25 23:28:10 +0000 2020,1,3,@CREEscapes,#client #travel #CostaRica #coronavirus #vacation #PerseVida,https://youtu.be/NZi-6RZliAU
1242954744261419015,jhontxu,Paises de Latinoamérica con mas casos positivos de #Coronavirus #Brasil 2433 #Ecuador 1173 #Chile 1142 #Peru 480 #Colombia 470 #Panama 443 #Mexico 405 #RepDominicana 392 #Argentina 387 #CostaRica 201 #Uruguay 189 #Venezuela 91 #TrinidadandTobago 60 #Cuba 57 #Paraguay 37,Wed Mar 25 23:21:18 +0000 2020,0,4,,#Coronavirus #Brasil #Ecuador #Chile #Peru #Colombia #Panama #Mexico #RepDominicana #Argentina #CostaRica #Uruguay #Venezuela #TrinidadandTobago #Cuba #Paraguay,
1242947822418362371,kmontero07,Somos potencia mundial! @Telenoticias7 @teletica7 #teletica #coronavirus #cuarentena #CostaRica #puravida #felicessueños #viral #TrendingNow,Wed Mar 25 22:53:48 +0000 2020,0,0,@Telenoticias7 @teletica7,#teletica #coronavirus #cuarentena #CostaRica #puravida #felicessue #viral #TrendingNow,
1242947534206746627,SOLTIGCR,"Actualización al 25 de marzo del 2020 sobre la distribución espacial del COVID-19, 201 casos confirmados en Costa Rica. Sigamos manteniendo las medidas indicadas por el Ministerio de Salud. #Yomequedoencasa #Quedateencasa #OcupoQueReaccionen #Coronavirus #CostaRica #QGIS",Wed Mar 25 22:52:39 +0000 2020,3,0,,#Yomequedoencasa #Quedateencasa #OcupoQueReaccionen #Coronavirus #CostaRica #QGIS,
1242942673138434049,AriasLawFirmCA, ¡𝐈𝐦𝐩𝐥𝐢𝐜𝐚𝐜𝐢𝐨𝐧𝐞𝐬 𝐥𝐞𝐠𝐚𝐥𝐞𝐬 𝐚𝐧𝐭𝐞 𝐥𝐚 𝐞𝐦𝐞𝐫𝐠𝐞𝐧𝐜𝐢𝐚 𝐂𝐎𝐕𝐈𝐃 𝟏𝟗 𝐞𝐧 #CostaRica! Mañana tiene una cita con nuestros especialistas ¿Ya está inscrito? Hágalo mediante el siguiente enlace: http://ow.ly/929y50yUC8U #Webinar #coronavirus ,Wed Mar 25 22:33:20 +0000 2020,0,1,,#CostaRica #Webinar #coronavirus,http://ow.ly/929y50yUC8U
1242941071195340800,puntarenasseoye,¿Quieres ver los casos de #COVID19 #CoronaVirus en #CostaRica? Aquí te enseñamos los datos. #QuedateEnCasa,Wed Mar 25 22:26:58 +0000 2020,0,0,,#COVID19 #CoronaVirus #CostaRica #QuedateEnCasa,https://www.puntarenasseoye.com/coronavirus/costarica/
1242935843809091584,JovenesUPLA,"Desde #CostaRica , Andrey García - Director Nacional de Juventudes del Partido Republicano Social Cristiano (#PRSC), nos invita a tomar las medidas necesarias para enfrentar el #Coronavirus quedándote en casa #UPLA #JóvenesUPLA #MujeresUPLA #QuédateEnCasa #COVID19",Wed Mar 25 22:06:12 +0000 2020,0,0,,#CostaRica #PRSC #Coronavirus #UPLA #J #MujeresUPLA #Qu #COVID19,
1242920617118220300,Amilcaratb,Información Actualizada 25/03/2020 21:00h #coronavirus #casos #Latinoamerica #COVIDー19 #Brasil #Ecuador #Chile #Perú #México #Panamá #Colombia #Argentina #Dominicana #Uruguay #CostaRica #Venezuela #Cuba #Bolivia #Honduras #Paraguay #Guatemala,Wed Mar 25 21:05:42 +0000 2020,2,3,,#coronavirus #casos #Latinoamerica #COVID #Brasil #Ecuador #Chile #Per #M #Panam #Colombia #Argentina #Dominicana #Uruguay #CostaRica #Venezuela #Cuba #Bolivia #Honduras #Paraguay #Guatemala,
1242917681373818881,ExpatExchange,Will expats in Costa Rica lose their residency if they leave the country? A Shocking Statement from the country's Ministry for Public Security has expats talking: https://bit.ly/2ya9XWr @usembassysjo @usambassadorcr #expat #costarica #coronavirus #michaelsoto,Wed Mar 25 20:54:02 +0000 2020,0,0,@usembassysjo @usambassadorcr,#expat #costarica #coronavirus #michaelsoto,https://bit.ly/2ya9XWr
1242914484252966916,nacion,Día 20 de emergencia por nuevo coronavirus en #CostaRica #MisManosMisArmas #QuedateEnCasa #YoMeQuedoEnCasa #coronavirus ,Wed Mar 25 20:41:19 +0000 2020,1,2,,#CostaRica #MisManosMisArmas #QuedateEnCasa #YoMeQuedoEnCasa #coronavirus,
1242905877977288704,BuddhistLawyer,"#CostaRica began transferring 2,600 migrants from Asia, Africa &amp; #Haiti bound for the U.S. from its southern border with #Panama to its frontier with #Nicaragua, citing concerns that large crowds may speed up spread of #coronavirus. https://nyti.ms/2UAgd1l #immigrants",Wed Mar 25 20:07:08 +0000 2020,1,0,,#CostaRica #Haiti #Panama #Nicaragua #coronavirus #immigrants,https://nyti.ms/2UAgd1l
1242898712491372544,jpplusni,#Coronavirus: Se confirman 201 casos de coronavirus en #CostaRica ,Wed Mar 25 19:38:39 +0000 2020,0,4,,#Coronavirus #CostaRica,
1242898106427072512,yoarfit,ALERTA Hoy 4:30pm . #yoarfit #rutinasgym #rutinas #encasa #rutinasencasa #rutinasdeejercicios #entrenamiento #entrenamientopersonal #costarica #estarenforma #estarencasa #coronavirus #yomemuevoencasa… https://www.instagram.com/p/B-KyP3bn_rw/?igshid=1i32gouihh1wg,Wed Mar 25 19:36:15 +0000 2020,0,0,,#yoarfit #rutinasgym #rutinas #encasa #rutinasencasa #rutinasdeejercicios #entrenamiento #entrenamientopersonal #costarica #estarenforma #estarencasa #coronavirus #yomemuevoencasa,https://www.instagram.com/p/B-KyP3bn_rw/?igshid=1i32gouihh1wg
1242896270353711104,PUSCenExterior,Póngase la 10 y quédese en la casa. #CostaRica #ticos #ticosenelextranjero #coronavirus #salud #COVID19 #QuédateEnLaCasa #QuédeseEnLaCasa #FuerzaCostaRica #SiNoEsUrgenteNoSalga #CoronavirusLockdown #cuarentena,Wed Mar 25 19:28:57 +0000 2020,0,2,,#CostaRica #ticos #ticosenelextranjero #coronavirus #salud #COVID19 #Qu #Qu #FuerzaCostaRica #SiNoEsUrgenteNoSalga #CoronavirusLockdown #cuarentena,
1242895296256004097,alimietorres,"La curva de crecimiento vuelve a acelerarse en #CostaRica. Se diagnostica 1 caso de #coronavirus cada hora. Cerca del 0,5% de la población está infectada. -sub registro- Sin saber cuántos son seropositivo asintomáticos. Hoy se registran 201 casos confirmados de #COVIDー19",Wed Mar 25 19:25:05 +0000 2020,0,0,,#CostaRica #coronavirus #COVID,https://twitter.com/ameliarueda/status/1242888766236299265
1242881104014725122,jktico,"Apuntes en tiempos de cuarentena. CUANDO TODO ESTO TERMINE, yo quiero sentirme todavía más orgulloso de ser tico. #covid19 #coronavirus #coronaviruscr #costarica",Wed Mar 25 18:28:41 +0000 2020,0,1,,#covid19 #coronavirus #coronaviruscr #costarica,
1242870530178527235,TheBest72925650,Childish Gambino - 3.15.20 (REACCION/REVIEW) https://youtu.be/o5NBq-ezOv0 vía @YouTube #hiphop #rap #trap #music #musica #brasil #mexico #album #youtube #costarica #Gambino #cuba #ChildishGambino #usa #spotify #ZonaUrban4Ever #español #DonaldGlover #coronavirus #covid2019 #cuarentena,Wed Mar 25 17:46:40 +0000 2020,0,1,@YouTube,#hiphop #rap #trap #music #musica #brasil #mexico #album #youtube #costarica #Gambino #cuba #ChildishGambino #usa #spotify #ZonaUrban4Ever #espa #DonaldGlover #coronavirus #covid2019 #cuarentena,https://youtu.be/o5NBq-ezOv0
1242859391625433088,DLasAmericas,#CostaRica investiga a médico por información falsa sobre #coronavirus ,Wed Mar 25 17:02:24 +0000 2020,6,4,,#CostaRica #coronavirus,https://www.diariolasamericas.com/c4195591
1242858789402898434,FocusLATAM,Desde ayer no se realizan más sorteos de lotería en Costa Rica luego de la determinación de la JPS de suspender todas las actividades. #CostaRica #Lotería #Coronavirus ,Wed Mar 25 17:00:01 +0000 2020,0,0,,#CostaRica #Loter #Coronavirus,https://bit.ly/39hGjLP
1242845267860295682,Amilcaratb,Información Actualizada 25/03/2020 15:00h #coronavirus #casos #Latinoamerica #COVIDー19 #Brasil #Ecuador #Chile #Perú #México #Panamá #Colombia #Argentina #Dominicana #Uruguay #CostaRica #Venezuela #Cuba #Bolivia #Honduras #Paraguay #Guatemala,Wed Mar 25 16:06:17 +0000 2020,8,7,,#coronavirus #casos #Latinoamerica #COVID #Brasil #Ecuador #Chile #Per #M #Panam #Colombia #Argentina #Dominicana #Uruguay #CostaRica #Venezuela #Cuba #Bolivia #Honduras #Paraguay #Guatemala,
1242835122782711813,Americaeco,El Gobierno de #CostaRica pide investigar a un médico por dar información falsa sobre el #Coronavirus https://americaeconomica.com/noticia/27467/sanidad/el-gobierno-de-costa-rica-pide-investigar-a-un-medico-por-dar-informacion-falsa-sobre-el-coronavirus.html #COVID2019,Wed Mar 25 15:25:58 +0000 2020,0,0,,#CostaRica #Coronavirus #COVID2019,https://americaeconomica.com/noticia/27467/sanidad/el-gobierno-de-costa-rica-pide-investigar-a-un-medico-por-dar-informacion-falsa-sobre-el-coronavirus.html
